Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Heroin
0.15499142134729998,0,-0.1743599952944158,-0.6278030713758485,-0.4757138544324165,-0.3659875131524468,0.0010140717730678388,0.1060927465452414,-0.5559324088720572,-0.15225034349778885,0.13068528546689032,0.6515032960769558,0
0.5656605562579015,1,0.3078764241179292,1.0,-0.4757138544324165,0.7066347693554299,0.05121367897297743,0.20468169585169887,-0.4678786269325359,-0.2255972243069427,0.4101358842555688,0.07911834628681992,1
0.5656605562579015,1,0.07536174179011276,0.07036991070670377,-0.4757138544324165,-0.20666816061641766,0.24595211259862,0.0540454761850786,0.27178468750360824,1.0,-0.3241595425932545,-0.3839773411895875,1
0.5656605562579015,1,0.07536174179011276,1.0,-0.4757138544324165,-0.2451141164894952,0.4441787087689719,0.20468169585169887,-0.17501933979147666,0.4707593899017423,0.4101358842555688,0.4218653520690163,1
0.5656605562579015,0,0.3078764241179292,1.0,-0.4757138544324165,-0.580344568132271,-0.460596286420296,-0.4433782308915495,-0.3103978801279313,0.327353392834463,-0.3241595425932545,-0.22376575229800436,0
-0.18172634097886933,1,-0.1743599952944158,1.0,-0.4757138544324165,-0.4320280071056603,-0.2462331204393497,-0.4839933026099743,0.08308316687642163,0.21888602801094573,-0.14305139411931792,-1.0,1
0.15499142134729998,0,-0.6841783778403178,1.0,-0.4757138544324165,0.1830034029405086,-0.3762358999734264,-0.04261975470970958,-0.13082069992725934,-0.3997910147906107,-0.5691983470317126,-0.3839773411895875,0
0.5656605562579015,0,0.3078764241179292,-0.38279846627169467,-0.4757138544324165,0.4357737645604449,-0.047304004667173716,0.0027106941255340303,-0.5559324088720572,-0.4382916325093236,-0.3241595425932545,-0.06868389409556,0
-0.18172634097886933,0,0.07536174179011276,1.0,-0.4757138544324165,-0.07502645329898244,-0.538343825310865,-0.7165915855131696,-0.5559324088720572,0.21888602801094573,-0.5691983470317126,-1.0,0
0.15499142134729998,0,0.07536174179011276,1.0,-0.4757138544324165,-0.20666816061641766,0.24595211259862,0.2945361863092135,0.4650440485399901,-0.328453163066194,0.007145147841703563,-0.06868389409556,1
1.0,0,-1.0,1.0,-0.4757138544324165,-0.3262207474003049,0.1454429386089501,-0.30211447096124383,-0.17501933979147666,0.5229681672805367,-0.14305139411931792,-0.5512035618130048,1
0.15499142134729998,0,0.3078764241179292,1.0,-0.4757138544324165,0.1519332056055764,-0.28949611017950894,-0.21412216583489047,0.3215774342158437,-0.25947361128751056,-0.3241595425932545,0.07911834628681992,1
0.15499142134729998,0,-0.6841783778403178,1.0,-0.4757138544324165,0.5042956002190466,-1.0,-0.3528015363838627,0.08308316687642163,-0.2928390813887702,-0.5691983470317126,-0.7350639091447699,1
0.5656605562579015,0,0.3078764241179292,1.0,-0.4757138544324165,-0.015910564846570906,0.19480868558582495,0.4619806527040551,0.21965384659792864,0.421985590412082,-0.14305139411931792,-0.22376575229800436,0
0.15499142134729998,0,-0.1743599952944158,1.0,-0.4757138544324165,-0.20666816061641766,-0.13439199982895172,-0.3528015363838627,0.27178468750360824,-0.0019195464674572054,-0.14305139411931792,0.2399149044675154,0
0.5656605562579015,1,-0.4532473056005503,0.07036991070670377,-0.4757138544324165,0.012862313732415764,-0.4989110946171727,-1.0,-0.21965384659792864,0.168830606518953,0.007145147841703563,-0.7350639091447699,1
-0.18172634097886933,0,0.3078764241179292,1.0,-0.4757138544324165,0.1830034029405086,-0.3762358999734264,0.0540454761850786,-0.0049908208153887105,-0.6295794894295051,0.6189816469208427,0.2399149044675154,1
-0.18172634097886933,1,0.6286570081533296,1.0,-0.4757138544324165,0.040896132401543966,-0.460596286420296,-0.17200439151879834,0.08308316687642163,0.3770162454248405,0.007145147841703563,-0.22376575229800436,1
0.15499142134729998,0,1.0,1.0,-0.4757138544324165,-0.3659875131524468,0.5317493043528725,0.3462855070163905,0.27178468750360824,0.5229681672805367,-0.14305139411931792,-0.22376575229800436,1
0.15499142134729998,0,-0.6841783778403178,1.0,-0.4757138544324165,0.12112420213436935,-0.2462331204393497,-0.3528015363838627,-0.4270774399889157,-0.188355136302232,-0.5691983470317126,0.07911834628681992,1
-0.18172634097886933,1,-0.6841783778403178,-0.6278030713758485,-0.4757138544324165,-0.3262207474003049,-0.2462331204393497,0.1060927465452414,-0.17501933979147666,-0.0019195464674572054,-0.5691983470317126,-0.3839773411895875,1
-0.18172634097886933,0,0.3078764241179292,1.0,-0.4757138544324165,-0.20666816061641766,-0.3762358999734264,0.0540454761850786,0.12658037848260575,-0.0019195464674572054,0.007145147841703563,-0.3839773411895875,1
-1.0,0,0.3078764241179292,1.0,-0.4757138544324165,0.1519332056055764,-0.09173378783297137,0.1553030180356698,0.3712374002701798,-0.041211075061483235,-0.3241595425932545,-0.7350639091447699,1
-0.18172634097886933,0,0.3078764241179292,-1.0,-0.18957492195456926,0.33136151753634824,0.19480868558582495,0.3462855070163905,-0.837560184276461,-0.2255972243069427,0.13068528546689032,1.0,0
1.0,0,-1.0,1.0,-0.4757138544324165,-0.044900115607965904,-0.2462331204393497,-0.7921023910459652,-0.08709256543777212,-0.2255972243069427,0.13068528546689032,-0.7350639091447699,1
-0.18172634097886933,0,0.3078764241179292,1.0,-0.4757138544324165,-0.044900115607965904,-0.17576734994334028,0.0027106941255340303,-0.0049908208153887105,-0.4382916325093236,-0.14305139411931792,-0.06868389409556,1
0.5656605562579015,0,-1.0,-1.0,-0.4757138544324165,0.12112420213436935,0.09834358095622077,0.4043500649335929,0.03791753743837244,-0.188355136302232,0.13068528546689032,-0.22376575229800436,1
0.15499142134729998,0,0.3078764241179292,1.0,-0.4757138544324165,-0.4320280071056603,0.3928306347417324,0.1553030180356698,-0.0049908208153887105,0.21888602801094573,-0.14305139411931792,-0.3839773411895875,1
1.0,1,0.07536174179011276,1.0,-0.4757138544324165,-0.044900115607965904,-0.28949611017950894,-0.30211447096124383,-0.21965384659792864,0.12006258010137515,-0.5691983470317126,-0.06868389409556,1
-0.18172634097886933,0,0.6286570081533296,1.0,-0.4757138544324165,0.040896132401543966,-0.13439199982895172,0.0540454761850786,-0.5999607431098385,0.21888602801094573,-0.3241595425932545,0.07911834628681992,1
-0.18172634097886933,1,0.3078764241179292,1.0,-0.4757138544324165,0.2733141494355393,0.0010140717730678388,0.4043500649335929,0.5249627636850674,-0.1171385190915494,-0.14305139411931792,-0.06868389409556,1
-0.18172634097886933,0,0.6286570081533296,1.0,-0.4757138544324165,-0.015910564846570906,-0.28949611017950894,-0.3528015363838627,-0.0049908208153887105,-0.188355136302232,-0.14305139411931792,-0.22376575229800436,0
-0.18172634097886933,0,0.07536174179011276,1.0,-0.4757138544324165,-0.2451141164894952,-0.17576734994334028,-0.04261975470970958,-0.04470378367144295,-0.2928390813887702,-0.14305139411931792,-0.06868389409556,0
-0.5070491692252121,0,0.3078764241179292,1.0,-0.18957492195456926,-0.2843050684966068,0.4441787087689719,0.20468169585169887,0.3712374002701798,0.2711871745430613,-0.14305139411931792,0.07911834628681992,1
-0.5070491692252121,1,0.3078764241179292,1.0,-0.4757138544324165,-0.11042415805790494,0.1454429386089501,0.4619806527040551,0.27178468750360824,0.4707593899017423,-0.5691983470317126,-1.0,1
0.15499142134729998,1,-0.1743599952944158,0.07036991070670377,-0.4757138544324165,0.12112420213436935,0.19480868558582495,-0.30211447096124383,0.08308316687642163,0.421985590412082,-0.3241595425932545,-0.3839773411895875,1
0.15499142134729998,0,0.6286570081533296,1.0,-0.4757138544324165,-0.580344568132271,0.24595211259862,0.1553030180356698,0.27178468750360824,0.327353392834463,-1.0000000000000002,-0.5512035618130048,1
0.15499142134729998,0,-0.6841783778403178,1.0,-0.4757138544324165,0.06864501231024486,-0.2462331204393497,-0.04261975470970958,-0.04470378367144295,-0.188355136302232,0.007145147841703563,-0.3839773411895875,1
-0.5070491692252121,1,0.6286570081533296,1.0,-0.4125542834583497,0.2733141494355393,-0.17576734994334028,-0.5793145214831414,-0.2646924684501611,0.07491426987957374,0.13068528546689032,0.6515032960769558,1
-0.18172634097886933,0,0.6286570081533296,1.0,-0.4757138544324165,0.33136151753634824,-0.047304004667173716,0.0027106941255340303,-0.34988569317276497,-0.0019195464674572054,-0.3241595425932545,-0.3839773411895875,0
0.15499142134729998,0,0.07536174179011276,0.07036991070670377,-0.4757138544324165,0.3644915846602032,0.2939830723320291,-0.12862033117751642,-0.2646924684501611,-0.5547142906626332,0.6189816469208427,1.0,1
0.5656605562579015,1,0.3078764241179292,1.0,-0.4757138544324165,-0.015910564846570906,0.0010140717730678388,-0.4009625069224716,0.08308316687642163,-0.2255972243069427,0.13068528546689032,-0.7350639091447699,1
0.15499142134729998,0,0.6286570081533296,1.0,-0.4757138544324165,-0.3988712269730155,-0.047304004667173716,0.4043500649335929,0.08308316687642163,0.07491426987957374,-0.14305139411931792,-0.06868389409556,0
0.5656605562579015,0,-0.6841783778403178,1.0,-0.4757138544324165,0.040896132401543966,0.3402821685252892,-0.12862033117751642,-0.3103978801279313,-0.328453163066194,0.4101358842555688,0.6515032960769558,0
0.5656605562579015,1,0.07536174179011276,1.0,-0.4757138544324165,0.040896132401543966,-0.21231058697039948,-0.30211447096124383,-0.13082069992725934,-0.1171385190915494,-0.5691983470317126,-1.0,1
-0.18172634097886933,1,-0.1743599952944158,1.0,-0.4757138544324165,0.040896132401543966,0.0010140717730678388,-0.4839933026099743,-0.0049908208153887105,0.07491426987957374,-0.5691983470317126,-0.7350639091447699,1
-0.5070491692252121,1,0.3078764241179292,1.0,-0.4757138544324165,-0.14393711164108414,0.19480868558582495,-0.5793145214831414,0.08308316687642163,0.21888602801094573,-0.3241595425932545,-0.22376575229800436,1
0.15499142134729998,0,-0.4532473056005503,1.0,-0.4757138544324165,0.0947258132256106,0.19480868558582495,0.0540454761850786,-0.13082069992725934,-0.1171385190915494,0.6189816469208427,0.6515032960769558,0
0.15499142134729998,0,0.3078764241179292,1.0,-0.4757138544324165,-0.11042415805790494,-0.3762358999734264,-0.3528015363838627,-0.4678786269325359,-0.041211075061483235,-0.5691983470317126,-0.7350639091447699,1
-0.5070491692252121,1,1.0,1.0,-0.4757138544324165,0.4357737645604449,0.09834358095622077,0.1553030180356698,-0.08709256543777212,-0.07968860049186575,-0.5691983470317126,0.07911834628681992,1
0.15499142134729998,0,0.6286570081533296,1.0,-0.5986424573777398,-0.6301969787587061,0.484087931018684,0.4619806527040551,0.03791753743837244,0.3770162454248405,-0.5691983470317126,-0.5512035618130048,1
-0.5070491692252121,0,0.3078764241179292,1.0,-0.4757138544324165,-0.14393711164108414,-0.4204091107629057,-0.5321089329839982,-0.3876300384486601,0.12006258010137515,-0.5691983470317126,-0.5512035618130048,1
0.15499142134729998,0,0.3078764241179292,1.0,-0.4757138544324165,0.33136151753634824,-0.09173378783297137,-0.17200439151879834,-0.17501933979147666,-0.0019195464674572054,-0.5691983470317126,-0.5512035618130048,1
0.15499142134729998,0,1.0,1.0,-0.4757138544324165,-0.4320280071056603,0.1454429386089501,0.4043500649335929,-0.13082069992725934,0.2711871745430613,-0.5691983470317126,-0.22376575229800436,1
-0.18172634097886933,0,-0.1743599952944158,1.0,-0.4757138544324165,0.24655068273998296,0.1454429386089501,-0.21412216583489047,0.3215774342158437,0.168830606518953,0.13068528546689032,-0.06868389409556,1
0.15499142134729998,0,-0.6841783778403178,1.0,-0.4757138544324165,-0.2843050684966068,-0.21231058697039948,-0.30211447096124383,0.3712374002701798,0.12006258010137515,-0.3241595425932545,-0.5512035618130048,1
-0.5070491692252121,0,0.6286570081533296,1.0,-0.4757138544324165,-0.07502645329898244,-0.09173378783297137,0.4043500649335929,-0.2646924684501611,-0.041211075061483235,0.2594702071708037,-0.06868389409556,1
-0.18172634097886933,0,0.07536174179011276,-0.6278030713758485,-0.4757138544324165,-0.2451141164894952,0.0010140717730678388,0.1553030180356698,-0.04470378367144295,-0.07968860049186575,-0.14305139411931792,0.07911834628681992,0
0.15499142134729998,1,-0.6841783778403178,1.0,-0.4757138544324165,0.012862313732415764,-0.21231058697039948,-0.4839933026099743,0.08308316687642163,-0.0019195464674572054,-0.5691983470317126,-0.3839773411895875,1
-0.5070491692252121,0,-0.1743599952944158,1.0,-0.4757138544324165,-0.07502645329898244,-0.09173378783297137,0.1060927465452414,-0.5559324088720572,-0.07968860049186575,0.13068528546689032,0.4218653520690163,0
0.15499142134729998,1,-0.4532473056005503,0.07036991070670377,-0.4757138544324165,-0.11042415805790494,0.3402821685252892,-0.04261975470970958,0.3215774342158437,0.03559387592513481,-1.0000000000000002,-0.3839773411895875,1
0.15499142134729998,0,-0.4532473056005503,1.0,-0.4757138544324165,-0.4320280071056603,0.2939830723320291,0.0540454761850786,0.12658037848260575,0.2711871745430613,0.007145147841703563,0.2399149044675154,1
0.15499142134729998,0,0.07536174179011276,1.0,-0.4757138544324165,-0.17305132311016608,-0.17576734994334028,-0.04261975470970958,0.08308316687642163,0.327353392834463,-0.3241595425932545,-0.06868389409556,1
1.0,1,-0.6841783778403178,1.0,-0.4757138544324165,-0.3262207474003049,-0.538343825310865,-0.8657833970794456,-0.4270774399889157,0.07491426987957374,0.13068528546689032,-1.0,1
-0.5070491692252121,0,0.3078764241179292,1.0,-0.4757138544324165,-0.015910564846570906,0.05121367897297743,-0.4433782308915495,-0.21965384659792864,-0.1171385190915494,0.13068528546689032,-0.06868389409556,1
0.15499142134729998,1,-0.5481191236754233,0.07036991070670377,-0.4757138544324165,-0.07502645329898244,-0.21231058697039948,-0.4433782308915495,0.12658037848260575,0.168830606518953,-1.0000000000000002,-1.0,1
-0.18172634097886933,0,0.3078764241179292,1.0,-0.4757138544324165,0.06864501231024486,-0.4989110946171727,-0.12862033117751642,-0.34988569317276497,-0.1171385190915494,-0.14305139411931792,-1.0,0
-0.18172634097886933,0,-0.1743599952944158,1.0,-0.4757138544324165,-0.20666816061641766,-0.2462331204393497,-0.6166229997700605,-0.4678786269325359,-0.6295794894295051,-1.0000000000000002,-0.5512035618130048,0
-0.18172634097886933,0,0.07536174179011276,1.0,-0.4757138544324165,-0.07502645329898244,-0.2462331204393497,-0.5793145214831414,0.3215774342158437,-0.188355136302232,-0.14305139411931792,-0.06868389409556,1
1.0,1,1.0,0.07036991070670377,-0.4757138544324165,0.040896132401543966,0.09834358095622077,0.20468169585169887,-0.04470378367144295,0.421985590412082,-0.14305139411931792,-0.06868389409556,1
0.5656605562579015,1,0.3078764241179292,1.0,-0.4757138544324165,-0.20666816061641766,-0.3762358999734264,0.0540454761850786,-0.2646924684501611,-0.041211075061483235,0.2594702071708037,0.2399149044675154,1
0.5656605562579015,0,0.6286570081533296,0.07036991070670377,-0.4757138544324165,-0.580344568132271,0.4441787087689719,-0.25589665033341197,0.17042686094978582,0.421985590412082,-0.14305139411931792,-0.5512035618130048,1
0.5656605562579015,1,-0.5481191236754233,1.0,-0.4125542834583497,0.33136151753634824,-0.28949611017950894,-0.30211447096124383,0.41866030089251705,-0.4736834509115681,0.007145147841703563,-0.06868389409556,1
0.15499142134729998,0,-0.6841783778403178,1.0,-0.4757138544324165,-0.07502645329898244,0.05121367897297743,-0.04261975470970958,-0.08709256543777212,-0.041211075061483235,-0.5691983470317126,0.07911834628681992,1
-0.5070491692252121,1,-0.4532473056005503,1.0,-0.4757138544324165,-0.11042415805790494,0.0010140717730678388,-0.4433782308915495,0.03791753743837244,0.12006258010137515,0.13068528546689032,0.6515032960769558,1
-0.18172634097886933,0,-0.1743599952944158,1.0,-0.4757138544324165,0.24655068273998296,-0.047304004667173716,-0.30211447096124383,0.03791753743837244,-0.041211075061483235,-0.14305139411931792,0.2399149044675154,1
0.5656605562579015,0,-0.6841783778403178,1.0,-0.4757138544324165,-0.2451141164894952,0.05121367897297743,-0.08601029221736073,-0.08709256543777212,0.07491426987957374,-0.3241595425932545,0.2399149044675154,1
-0.18172634097886933,1,-0.1743599952944158,1.0,-0.4757138544324165,0.12112420213436935,-0.5869795627884531,-0.4009625069224716,-0.21965384659792864,-0.15225034349778885,-0.5691983470317126,-1.0,1
-0.18172634097886933,1,0.6286570081533296,1.0,-0.4757138544324165,0.29863511365643197,-0.17576734994334028,0.1553030180356698,-0.17501933979147666,-0.07968860049186575,0.13068528546689032,-0.06868389409556,1
-0.18172634097886933,1,0.6286570081533296,1.0,-0.4757138544324165,0.4357737645604449,0.09834358095622077,0.2945361863092135,0.08308316687642163,-0.2255972243069427,-0.5691983470317126,0.07911834628681992,1
-0.18172634097886933,0,0.07536174179011276,0.07036991070670377,-0.4757138544324165,0.1519332056055764,-0.13439199982895172,0.2945361863092135,0.08308316687642163,0.21888602801094573,0.2594702071708037,0.4218653520690163,1
-0.5070491692252121,0,-0.4532473056005503,1.0,-0.4757138544324165,-0.4320280071056603,-0.09173378783297137,-0.08601029221736073,0.08308316687642163,-0.0019195464674572054,-0.3241595425932545,-0.3839773411895875,1
1.0,1,-0.6841783778403178,1.0,-0.4757138544324165,-0.015910564846570906,-0.2462331204393497,-0.25589665033341197,0.21965384659792864,0.12006258010137515,-0.5691983470317126,-0.7350639091447699,1
0.15499142134729998,0,0.6286570081533296,1.0,-0.4757138544324165,-0.17305132311016608,-0.17576734994334028,-0.25589665033341197,0.17042686094978582,-0.041211075061483235,-0.5691983470317126,-1.0,1
0.15499142134729998,0,0.6286570081533296,1.0,-0.4757138544324165,-0.11042415805790494,0.09834358095622077,0.4043500649335929,-0.4678786269325359,0.327353392834463,0.13068528546689032,-0.06868389409556,1
-0.18172634097886933,1,0.3078764241179292,0.07036991070670377,-0.4757138544324165,0.06864501231024486,-0.3335654702452405,0.1553030180356698,-0.04470378367144295,0.21888602801094573,-0.5691983470317126,-0.7350639091447699,1
0.15499142134729998,1,0.6286570081533296,1.0,-0.4757138544324165,-0.11042415805790494,0.19480868558582495,-0.04261975470970958,-0.17501933979147666,-0.328453163066194,0.007145147841703563,-0.3839773411895875,1
-0.18172634097886933,0,1.0,0.07036991070670377,-0.4757138544324165,-0.3262207474003049,-0.13439199982895172,0.0540454761850786,-0.17501933979147666,0.2711871745430613,-0.14305139411931792,0.6515032960769558,1
-0.5070491692252121,1,0.3078764241179292,1.0,-0.4757138544324165,-0.17305132311016608,0.9179701459713556,0.2945361863092135,0.27178468750360824,0.4707593899017423,0.13068528546689032,0.2399149044675154,0
-0.5070491692252121,0,0.6286570081533296,-0.6278030713758485,-0.4757138544324165,-0.2843050684966068,0.7859331140250403,0.2491992603076007,-0.4270774399889157,-0.1171385190915494,-0.14305139411931792,0.6515032960769558,0
0.15499142134729998,1,-0.6841783778403178,-0.38279846627169467,-0.4757138544324165,-0.14393711164108414,0.1454429386089501,-0.4839933026099743,-0.04470378367144295,0.2711871745430613,-0.5691983470317126,-0.3839773411895875,1
0.15499142134729998,0,-0.4532473056005503,1.0,-0.4757138544324165,-0.14393711164108414,0.3928306347417324,0.5251330248043087,-0.3876300384486601,-0.0019195464674572054,-0.3241595425932545,0.6515032960769558,0
0.15499142134729998,1,0.07536174179011276,0.07036991070670377,-0.4757138544324165,0.040896132401543966,0.19480868558582495,-0.04261975470970958,-0.08709256543777212,0.03559387592513481,0.007145147841703563,0.4218653520690163,1
-0.5070491692252121,1,-0.1743599952944158,0.07036991070670377,-0.4757138544324165,-0.2451141164894952,0.05121367897297743,0.0027106941255340303,0.3215774342158437,0.168830606518953,-0.3241595425932545,0.07911834628681992,0
-0.18172634097886933,0,0.07536174179011276,1.0,-0.4757138544324165,-0.6301969787587061,0.1454429386089501,-0.5321089329839982,-0.21965384659792864,0.5903139396598506,-0.5691983470317126,-0.7350639091447699,1
-0.5070491692252121,1,-0.1743599952944158,1.0,-0.4757138544324165,0.33136151753634824,-0.09173378783297137,-0.5321089329839982,0.08308316687642163,-0.1171385190915494,-0.5691983470317126,-0.3839773411895875,1
-0.18172634097886933,1,-0.6841783778403178,1.0,-0.4757138544324165,0.06864501231024486,0.0010140717730678388,-0.3528015363838627,-0.21965384659792864,0.168830606518953,0.13068528546689032,-0.06868389409556,1
-0.5070491692252121,1,0.3078764241179292,1.0,-0.4757138544324165,-0.11042415805790494,0.6496779100347289,0.1060927465452414,0.03791753743837244,0.21888602801094573,0.6189816469208427,0.6515032960769558,1
0.15499142134729998,1,-0.1743599952944158,1.0,-0.4757138544324165,-0.20666816061641766,0.1454429386089501,-0.4009625069224716,-0.2646924684501611,-0.15225034349778885,-0.3241595425932545,0.07911834628681992,1
0.15499142134729998,0,0.6286570081533296,1.0,-0.5986424573777398,-0.015910564846570906,0.09834358095622077,0.1060927465452414,-0.08709256543777212,-0.041211075061483235,0.007145147841703563,-0.22376575229800436,1
-0.5070491692252121,0,0.6286570081533296,1.0,-0.4757138544324165,0.12112420213436935,-0.3335654702452405,-0.21412216583489047,-0.17501933979147666,-0.188355136302232,0.007145147841703563,0.2399149044675154,1
-0.5070491692252121,1,0.3078764241179292,1.0,-0.4757138544324165,-0.3262207474003049,0.09834358095622077,0.3462855070163905,-0.34988569317276497,-0.2255972243069427,-0.14305139411931792,-0.06868389409556,1
0.15499142134729998,1,0.07536174179011276,1.0,-0.4757138544324165,0.040896132401543966,0.19480868558582495,0.1553030180356698,0.03791753743837244,0.21888602801094573,0.007145147841703563,-0.06868389409556,1
-0.18172634097886933,0,-0.1743599952944158,1.0,-0.4757138544324165,-0.6673458696494214,0.5922118066055169,0.5251330248043087,-0.21965384659792864,-0.3997910147906107,0.6189816469208427,0.6515032960769558,0
-0.5070491692252121,1,0.07536174179011276,0.07036991070670377,-0.4757138544324165,0.0947258132256106,-0.17576734994334028,-0.21412216583489047,0.08308316687642163,0.327353392834463,-0.5691983470317126,-1.0,0
-0.18172634097886933,0,0.07536174179011276,0.07036991070670377,-0.4757138544324165,0.21515399307539448,-0.17576734994334028,0.1060927465452414,-0.5114941865164129,-0.1171385190915494,0.13068528546689032,-0.06868389409556,1
-0.5070491692252121,1,0.3078764241179292,1.0,-0.4757138544324165,0.5042956002190466,0.24595211259862,0.5251330248043087,0.03791753743837244,-0.328453163066194,0.13068528546689032,0.2399149044675154,0
-0.18172634097886933,1,-0.1743599952944158,-1.0,-0.4757138544324165,0.5743638222753844,-0.5869795627884531,-0.7165915855131696,0.3215774342158437,0.07491426987957374,-0.14305139411931792,-0.7350639091447699,1
-0.18172634097886933,1,0.3078764241179292,1.0,-0.4757138544324165,-0.07502645329898244,0.19480868558582495,-0.25589665033341197,0.08308316687642163,0.421985590412082,-0.14305139411931792,-0.3839773411895875,1
-0.5070491692252121,1,0.6286570081533296,1.0,-0.4757138544324165,-0.2843050684966068,0.19480868558582495,-0.25589665033341197,-0.3103978801279313,0.21888602801094573,0.007145147841703563,1.0,1
-0.18172634097886933,1,0.07536174179011276,1.0,-0.4757138544324165,0.4709785420336614,-0.3762358999734264,-0.4433782308915495,-0.5999607431098385,-0.2255972243069427,0.13068528546689032,0.07911834628681992,1
0.5656605562579015,0,0.6286570081533296,1.0,-0.4757138544324165,0.0947258132256106,0.05121367897297743,0.0027106941255340303,-0.08709256543777212,-0.25947361128751056,-0.14305139411931792,-0.22376575229800436,1
-0.5070491692252121,1,0.3078764241179292,1.0,-0.4757138544324165,0.0947258132256106,-0.21231058697039948,-0.08601029221736073,-0.0049908208153887105,0.03559387592513481,0.4101358842555688,0.07911834628681992,1
0.15499142134729998,0,-0.6841783778403178,1.0,-0.4757138544324165,-0.07502645329898244,0.5922118066055169,0.1553030180356698,0.12658037848260575,0.168830606518953,-0.14305139411931792,-0.06868389409556,1
0.5656605562579015,0,0.3078764241179292,1.0,-0.4757138544324165,-0.11042415805790494,0.3928306347417324,0.20468169585169887,0.03791753743837244,0.327353392834463,0.13068528546689032,0.2399149044675154,1
0.15499142134729998,0,0.3078764241179292,1.0,-0.4757138544324165,-0.3262207474003049,0.19480868558582495,-0.30211447096124383,-0.13082069992725934,-0.0019195464674572054,-0.14305139411931792,-0.3839773411895875,1
0.15499142134729998,1,-0.5481191236754233,1.0,-0.4757138544324165,-0.07502645329898244,-0.2462331204393497,-0.21412216583489047,0.08308316687642163,0.2711871745430613,-0.5691983470317126,-1.0,1
-0.18172634097886933,0,1.0,1.0,-0.5986424573777398,0.040896132401543966,0.19480868558582495,0.1060927465452414,0.03791753743837244,0.07491426987957374,-0.14305139411931792,-0.5512035618130048,1
0.15499142134729998,1,0.6286570081533296,1.0,-0.4757138544324165,-0.20666816061641766,0.2939830723320291,-0.30211447096124383,0.27178468750360824,0.12006258010137515,0.007145147841703563,0.2399149044675154,1
0.15499142134729998,1,-0.6841783778403178,1.0,-0.4757138544324165,0.29863511365643197,0.09834358095622077,-0.4009625069224716,0.12658037848260575,0.6735356602662541,-0.3241595425932545,-0.5512035618130048,1
0.15499142134729998,1,-0.6841783778403178,1.0,-0.18957492195456926,-0.4320280071056603,-0.047304004667173716,-0.3528015363838627,0.7108441385999147,0.168830606518953,-0.5691983470317126,-1.0,1
-0.18172634097886933,1,-0.4532473056005503,0.02079155534943264,-0.4757138544324165,-0.044900115607965904,-0.17576734994334028,-0.12862033117751642,-0.04470378367144295,0.07491426987957374,-0.5691983470317126,-0.7350639091447699,1
-0.18172634097886933,0,0.6286570081533296,1.0,-0.4757138544324165,0.012862313732415764,0.05121367897297743,0.1553030180356698,-0.04470378367144295,0.03559387592513481,0.13068528546689032,0.2399149044675154,1
