,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Heroin
10,-0.5070491692252121,1,0.3078764241179292,1.0,-0.4757138544324165,-0.2843050684966068,0.24595211259862002,-0.30211447096124383,-0.21965384659792866,0.5229681672805367,0.007145147841703563,0.07911834628681992,1
11,0.15499142134729998,0,-0.17435999529441581,-0.6278030713758485,-0.4757138544324165,-0.36598751315244676,0.0010140717730678388,0.10609274654524141,-0.5559324088720572,-0.15225034349778885,0.13068528546689032,0.6515032960769558,0
12,0.5656605562579015,1,0.3078764241179292,1.0,-0.4757138544324165,0.7066347693554299,0.051213678972977426,0.20468169585169887,-0.4678786269325359,-0.2255972243069427,0.4101358842555688,0.07911834628681992,1
13,0.5656605562579015,1,0.07536174179011276,0.07036991070670377,-0.4757138544324165,-0.20666816061641763,0.24595211259862002,0.0540454761850786,0.27178468750360824,1.0,-0.32415954259325447,-0.38397734118958754,1
14,0.5656605562579015,1,0.07536174179011276,1.0,-0.4757138544324165,-0.24511411648949522,0.44417870876897186,0.20468169585169887,-0.17501933979147666,0.4707593899017423,0.4101358842555688,0.4218653520690163,1
15,0.5656605562579015,0,0.3078764241179292,1.0,-0.4757138544324165,-0.580344568132271,-0.46059628642029604,-0.4433782308915495,-0.3103978801279313,0.327353392834463,-0.32415954259325447,-0.22376575229800433,0
16,-0.18172634097886933,1,-0.17435999529441581,1.0,-0.4757138544324165,-0.4320280071056603,-0.2462331204393497,-0.48399330260997425,0.08308316687642163,0.21888602801094575,-0.14305139411931792,-1.0,1
17,0.15499142134729998,0,-0.6841783778403178,1.0,-0.4757138544324165,0.1830034029405086,-0.37623589997342644,-0.04261975470970958,-0.13082069992725934,-0.39979101479061074,-0.5691983470317126,-0.38397734118958754,0
18,0.5656605562579015,0,0.3078764241179292,-0.38279846627169467,-0.4757138544324165,0.43577376456044487,-0.04730400466717372,0.00271069412553403,-0.5559324088720572,-0.43829163250932357,-0.32415954259325447,-0.06868389409556,0
19,-0.18172634097886933,0,0.07536174179011276,1.0,-0.4757138544324165,-0.07502645329898244,-0.538343825310865,-0.7165915855131696,-0.5559324088720572,0.21888602801094575,-0.5691983470317126,-1.0,0
20,0.15499142134729998,0,0.07536174179011276,1.0,-0.4757138544324165,-0.20666816061641763,0.24595211259862002,0.2945361863092135,0.4650440485399901,-0.328453163066194,0.007145147841703563,-0.06868389409556,1
21,1.0,0,-1.0,1.0,-0.4757138544324165,-0.32622074740030493,0.1454429386089501,-0.30211447096124383,-0.17501933979147666,0.5229681672805367,-0.14305139411931792,-0.5512035618130048,1
22,0.15499142134729998,0,0.3078764241179292,1.0,-0.4757138544324165,0.1519332056055764,-0.289496110179509,-0.21412216583489047,0.32157743421584367,-0.25947361128751056,-0.32415954259325447,0.07911834628681992,1
23,0.15499142134729998,0,-0.6841783778403178,1.0,-0.4757138544324165,0.5042956002190466,-1.0,-0.3528015363838627,0.08308316687642163,-0.2928390813887702,-0.5691983470317126,-0.7350639091447699,1
24,0.5656605562579015,0,0.3078764241179292,1.0,-0.4757138544324165,-0.015910564846570906,0.19480868558582498,0.4619806527040551,0.21965384659792866,0.42198559041208195,-0.14305139411931792,-0.22376575229800433,0
25,0.15499142134729998,0,-0.17435999529441581,1.0,-0.4757138544324165,-0.20666816061641763,-0.13439199982895172,-0.3528015363838627,0.27178468750360824,-0.0019195464674572058,-0.14305139411931792,0.2399149044675154,0
26,0.5656605562579015,1,-0.4532473056005503,0.07036991070670377,-0.4757138544324165,0.012862313732415764,-0.49891109461717265,-1.0,-0.21965384659792866,0.16883060651895299,0.007145147841703563,-0.7350639091447699,1
27,-0.18172634097886933,0,0.3078764241179292,1.0,-0.4757138544324165,0.1830034029405086,-0.37623589997342644,0.0540454761850786,-0.00499082081538871,-0.6295794894295051,0.6189816469208427,0.2399149044675154,1
28,-0.18172634097886933,1,0.6286570081533296,1.0,-0.4757138544324165,0.040896132401543966,-0.46059628642029604,-0.17200439151879834,0.08308316687642163,0.37701624542484047,0.007145147841703563,-0.22376575229800433,1
29,0.15499142134729998,0,1.0,1.0,-0.4757138544324165,-0.36598751315244676,0.5317493043528725,0.3462855070163905,0.27178468750360824,0.5229681672805367,-0.14305139411931792,-0.22376575229800433,1
30,0.15499142134729998,0,-0.6841783778403178,1.0,-0.4757138544324165,0.12112420213436936,-0.2462331204393497,-0.3528015363838627,-0.42707743998891573,-0.18835513630223197,-0.5691983470317126,0.07911834628681992,1
31,-0.18172634097886933,1,-0.6841783778403178,-0.6278030713758485,-0.4757138544324165,-0.32622074740030493,-0.2462331204393497,0.10609274654524141,-0.17501933979147666,-0.0019195464674572058,-0.5691983470317126,-0.38397734118958754,1
32,-0.18172634097886933,0,0.3078764241179292,1.0,-0.4757138544324165,-0.20666816061641763,-0.37623589997342644,0.0540454761850786,0.12658037848260575,-0.0019195464674572058,0.007145147841703563,-0.38397734118958754,1
33,-1.0,0,0.3078764241179292,1.0,-0.4757138544324165,0.1519332056055764,-0.09173378783297138,0.1553030180356698,0.3712374002701798,-0.04121107506148324,-0.32415954259325447,-0.7350639091447699,1
34,-0.18172634097886933,0,0.3078764241179292,-1.0,-0.18957492195456932,0.33136151753634824,0.19480868558582498,0.3462855070163905,-0.837560184276461,-0.2255972243069427,0.13068528546689032,1.0,0
35,1.0,0,-1.0,1.0,-0.4757138544324165,-0.044900115607965904,-0.2462331204393497,-0.7921023910459652,-0.08709256543777212,-0.2255972243069427,0.13068528546689032,-0.7350639091447699,1
36,-0.18172634097886933,0,0.3078764241179292,1.0,-0.4757138544324165,-0.044900115607965904,-0.17576734994334028,0.00271069412553403,-0.00499082081538871,-0.43829163250932357,-0.14305139411931792,-0.06868389409556,1
37,0.5656605562579015,0,-1.0,-1.0,-0.4757138544324165,0.12112420213436936,0.09834358095622077,0.4043500649335929,0.03791753743837244,-0.18835513630223197,0.13068528546689032,-0.22376575229800433,1
38,0.15499142134729998,0,0.3078764241179292,1.0,-0.4757138544324165,-0.4320280071056603,0.3928306347417324,0.1553030180356698,-0.00499082081538871,0.21888602801094575,-0.14305139411931792,-0.38397734118958754,1
39,1.0,1,0.07536174179011276,1.0,-0.4757138544324165,-0.044900115607965904,-0.289496110179509,-0.30211447096124383,-0.21965384659792866,0.12006258010137515,-0.5691983470317126,-0.06868389409556,1
40,-0.18172634097886933,0,0.6286570081533296,1.0,-0.4757138544324165,0.040896132401543966,-0.13439199982895172,0.0540454761850786,-0.5999607431098385,0.21888602801094575,-0.32415954259325447,0.07911834628681992,1
41,-0.18172634097886933,1,0.3078764241179292,1.0,-0.4757138544324165,0.2733141494355393,0.0010140717730678388,0.4043500649335929,0.5249627636850674,-0.11713851909154939,-0.14305139411931792,-0.06868389409556,1
42,-0.18172634097886933,0,0.6286570081533296,1.0,-0.4757138544324165,-0.015910564846570906,-0.289496110179509,-0.3528015363838627,-0.00499082081538871,-0.18835513630223197,-0.14305139411931792,-0.22376575229800433,0
43,-0.18172634097886933,0,0.07536174179011276,1.0,-0.4757138544324165,-0.24511411648949522,-0.17576734994334028,-0.04261975470970958,-0.04470378367144295,-0.2928390813887702,-0.14305139411931792,-0.06868389409556,0
44,-0.5070491692252121,0,0.3078764241179292,1.0,-0.18957492195456932,-0.2843050684966068,0.44417870876897186,0.20468169585169887,0.3712374002701798,0.27118717454306135,-0.14305139411931792,0.07911834628681992,1
45,-0.5070491692252121,1,0.3078764241179292,1.0,-0.4757138544324165,-0.11042415805790494,0.1454429386089501,0.4619806527040551,0.27178468750360824,0.4707593899017423,-0.5691983470317126,-1.0,1
46,0.15499142134729998,1,-0.17435999529441581,0.07036991070670377,-0.4757138544324165,0.12112420213436936,0.19480868558582498,-0.30211447096124383,0.08308316687642163,0.42198559041208195,-0.32415954259325447,-0.38397734118958754,1
47,0.15499142134729998,0,0.6286570081533296,1.0,-0.4757138544324165,-0.580344568132271,0.24595211259862002,0.1553030180356698,0.27178468750360824,0.327353392834463,-1.0000000000000002,-0.5512035618130048,1
48,0.15499142134729998,0,-0.6841783778403178,1.0,-0.4757138544324165,0.06864501231024486,-0.2462331204393497,-0.04261975470970958,-0.04470378367144295,-0.18835513630223197,0.007145147841703563,-0.38397734118958754,1
49,-0.5070491692252121,1,0.6286570081533296,1.0,-0.4125542834583497,0.2733141494355393,-0.17576734994334028,-0.5793145214831414,-0.2646924684501611,0.07491426987957374,0.13068528546689032,0.6515032960769558,1
50,-0.18172634097886933,0,0.6286570081533296,1.0,-0.4757138544324165,0.33136151753634824,-0.04730400466717372,0.00271069412553403,-0.34988569317276497,-0.0019195464674572058,-0.32415954259325447,-0.38397734118958754,0
51,0.15499142134729998,0,0.07536174179011276,0.07036991070670377,-0.4757138544324165,0.36449158466020315,0.2939830723320291,-0.12862033117751642,-0.2646924684501611,-0.5547142906626332,0.6189816469208427,1.0,1
52,0.5656605562579015,1,0.3078764241179292,1.0,-0.4757138544324165,-0.015910564846570906,0.0010140717730678388,-0.4009625069224716,0.08308316687642163,-0.2255972243069427,0.13068528546689032,-0.7350639091447699,1
53,0.15499142134729998,0,0.6286570081533296,1.0,-0.4757138544324165,-0.3988712269730155,-0.04730400466717372,0.4043500649335929,0.08308316687642163,0.07491426987957374,-0.14305139411931792,-0.06868389409556,0
54,0.5656605562579015,0,-0.6841783778403178,1.0,-0.4757138544324165,0.040896132401543966,0.3402821685252892,-0.12862033117751642,-0.3103978801279313,-0.328453163066194,0.4101358842555688,0.6515032960769558,0
55,0.5656605562579015,1,0.07536174179011276,1.0,-0.4757138544324165,0.040896132401543966,-0.21231058697039948,-0.30211447096124383,-0.13082069992725934,-0.11713851909154939,-0.5691983470317126,-1.0,1
56,-0.18172634097886933,1,-0.17435999529441581,1.0,-0.4757138544324165,0.040896132401543966,0.0010140717730678388,-0.48399330260997425,-0.00499082081538871,0.07491426987957374,-0.5691983470317126,-0.7350639091447699,1
57,-0.5070491692252121,1,0.3078764241179292,1.0,-0.4757138544324165,-0.14393711164108414,0.19480868558582498,-0.5793145214831414,0.08308316687642163,0.21888602801094575,-0.32415954259325447,-0.22376575229800433,1
58,0.15499142134729998,0,-0.4532473056005503,1.0,-0.4757138544324165,0.0947258132256106,0.19480868558582498,0.0540454761850786,-0.13082069992725934,-0.11713851909154939,0.6189816469208427,0.6515032960769558,0
59,0.15499142134729998,0,0.3078764241179292,1.0,-0.4757138544324165,-0.11042415805790494,-0.37623589997342644,-0.3528015363838627,-0.4678786269325359,-0.04121107506148324,-0.5691983470317126,-0.7350639091447699,1
60,-0.5070491692252121,1,1.0,1.0,-0.4757138544324165,0.43577376456044487,0.09834358095622077,0.1553030180356698,-0.08709256543777212,-0.07968860049186575,-0.5691983470317126,0.07911834628681992,1
61,0.15499142134729998,0,0.6286570081533296,1.0,-0.5986424573777398,-0.6301969787587061,0.48408793101868397,0.4619806527040551,0.03791753743837244,0.37701624542484047,-0.5691983470317126,-0.5512035618130048,1
62,-0.5070491692252121,0,0.3078764241179292,1.0,-0.4757138544324165,-0.14393711164108414,-0.42040911076290566,-0.5321089329839982,-0.38763003844866006,0.12006258010137515,-0.5691983470317126,-0.5512035618130048,1
63,0.15499142134729998,0,0.3078764241179292,1.0,-0.4757138544324165,0.33136151753634824,-0.09173378783297138,-0.17200439151879834,-0.17501933979147666,-0.0019195464674572058,-0.5691983470317126,-0.5512035618130048,1
64,0.15499142134729998,0,1.0,1.0,-0.4757138544324165,-0.4320280071056603,0.1454429386089501,0.4043500649335929,-0.13082069992725934,0.27118717454306135,-0.5691983470317126,-0.22376575229800433,1
65,-0.18172634097886933,0,-0.17435999529441581,1.0,-0.4757138544324165,0.24655068273998298,0.1454429386089501,-0.21412216583489047,0.32157743421584367,0.16883060651895299,0.13068528546689032,-0.06868389409556,1
66,0.15499142134729998,0,-0.6841783778403178,1.0,-0.4757138544324165,-0.2843050684966068,-0.21231058697039948,-0.30211447096124383,0.3712374002701798,0.12006258010137515,-0.32415954259325447,-0.5512035618130048,1
67,-0.5070491692252121,0,0.6286570081533296,1.0,-0.4757138544324165,-0.07502645329898244,-0.09173378783297138,0.4043500649335929,-0.2646924684501611,-0.04121107506148324,0.2594702071708037,-0.06868389409556,1
68,-0.18172634097886933,0,0.07536174179011276,-0.6278030713758485,-0.4757138544324165,-0.24511411648949522,0.0010140717730678388,0.1553030180356698,-0.04470378367144295,-0.07968860049186575,-0.14305139411931792,0.07911834628681992,0
69,0.15499142134729998,1,-0.6841783778403178,1.0,-0.4757138544324165,0.012862313732415764,-0.21231058697039948,-0.48399330260997425,0.08308316687642163,-0.0019195464674572058,-0.5691983470317126,-0.38397734118958754,1
70,-0.5070491692252121,0,-0.17435999529441581,1.0,-0.4757138544324165,-0.07502645329898244,-0.09173378783297138,0.10609274654524141,-0.5559324088720572,-0.07968860049186575,0.13068528546689032,0.4218653520690163,0
71,0.15499142134729998,1,-0.4532473056005503,0.07036991070670377,-0.4757138544324165,-0.11042415805790494,0.3402821685252892,-0.04261975470970958,0.32157743421584367,0.03559387592513481,-1.0000000000000002,-0.38397734118958754,1
72,0.15499142134729998,0,-0.4532473056005503,1.0,-0.4757138544324165,-0.4320280071056603,0.2939830723320291,0.0540454761850786,0.12658037848260575,0.27118717454306135,0.007145147841703563,0.2399149044675154,1
73,0.15499142134729998,0,0.07536174179011276,1.0,-0.4757138544324165,-0.17305132311016608,-0.17576734994334028,-0.04261975470970958,0.08308316687642163,0.327353392834463,-0.32415954259325447,-0.06868389409556,1
74,1.0,1,-0.6841783778403178,1.0,-0.4757138544324165,-0.32622074740030493,-0.538343825310865,-0.8657833970794456,-0.42707743998891573,0.07491426987957374,0.13068528546689032,-1.0,1
75,-0.5070491692252121,0,0.3078764241179292,1.0,-0.4757138544324165,-0.015910564846570906,0.051213678972977426,-0.4433782308915495,-0.21965384659792866,-0.11713851909154939,0.13068528546689032,-0.06868389409556,1
76,0.15499142134729998,1,-0.5481191236754233,0.07036991070670377,-0.4757138544324165,-0.07502645329898244,-0.21231058697039948,-0.4433782308915495,0.12658037848260575,0.16883060651895299,-1.0000000000000002,-1.0,1
77,-0.18172634097886933,0,0.3078764241179292,1.0,-0.4757138544324165,0.06864501231024486,-0.49891109461717265,-0.12862033117751642,-0.34988569317276497,-0.11713851909154939,-0.14305139411931792,-1.0,0
78,-0.18172634097886933,0,-0.17435999529441581,1.0,-0.4757138544324165,-0.20666816061641763,-0.2462331204393497,-0.6166229997700605,-0.4678786269325359,-0.6295794894295051,-1.0000000000000002,-0.5512035618130048,0
79,-0.18172634097886933,0,0.07536174179011276,1.0,-0.4757138544324165,-0.07502645329898244,-0.2462331204393497,-0.5793145214831414,0.32157743421584367,-0.18835513630223197,-0.14305139411931792,-0.06868389409556,1
80,1.0,1,1.0,0.07036991070670377,-0.4757138544324165,0.040896132401543966,0.09834358095622077,0.20468169585169887,-0.04470378367144295,0.42198559041208195,-0.14305139411931792,-0.06868389409556,1
81,0.5656605562579015,1,0.3078764241179292,1.0,-0.4757138544324165,-0.20666816061641763,-0.37623589997342644,0.0540454761850786,-0.2646924684501611,-0.04121107506148324,0.2594702071708037,0.2399149044675154,1
82,0.5656605562579015,0,0.6286570081533296,0.07036991070670377,-0.4757138544324165,-0.580344568132271,0.44417870876897186,-0.255896650333412,0.17042686094978582,0.42198559041208195,-0.14305139411931792,-0.5512035618130048,1
83,0.5656605562579015,1,-0.5481191236754233,1.0,-0.4125542834583497,0.33136151753634824,-0.289496110179509,-0.30211447096124383,0.418660300892517,-0.4736834509115681,0.007145147841703563,-0.06868389409556,1
84,0.15499142134729998,0,-0.6841783778403178,1.0,-0.4757138544324165,-0.07502645329898244,0.051213678972977426,-0.04261975470970958,-0.08709256543777212,-0.04121107506148324,-0.5691983470317126,0.07911834628681992,1
85,-0.5070491692252121,1,-0.4532473056005503,1.0,-0.4757138544324165,-0.11042415805790494,0.0010140717730678388,-0.4433782308915495,0.03791753743837244,0.12006258010137515,0.13068528546689032,0.6515032960769558,1
86,-0.18172634097886933,0,-0.17435999529441581,1.0,-0.4757138544324165,0.24655068273998298,-0.04730400466717372,-0.30211447096124383,0.03791753743837244,-0.04121107506148324,-0.14305139411931792,0.2399149044675154,1
87,0.5656605562579015,0,-0.6841783778403178,1.0,-0.4757138544324165,-0.24511411648949522,0.051213678972977426,-0.08601029221736073,-0.08709256543777212,0.07491426987957374,-0.32415954259325447,0.2399149044675154,1
88,-0.18172634097886933,1,-0.17435999529441581,1.0,-0.4757138544324165,0.12112420213436936,-0.5869795627884531,-0.4009625069224716,-0.21965384659792866,-0.15225034349778885,-0.5691983470317126,-1.0,1
89,-0.18172634097886933,1,0.6286570081533296,1.0,-0.4757138544324165,0.298635113656432,-0.17576734994334028,0.1553030180356698,-0.17501933979147666,-0.07968860049186575,0.13068528546689032,-0.06868389409556,1
90,-0.18172634097886933,1,0.6286570081533296,1.0,-0.4757138544324165,0.43577376456044487,0.09834358095622077,0.2945361863092135,0.08308316687642163,-0.2255972243069427,-0.5691983470317126,0.07911834628681992,1
91,-0.18172634097886933,0,0.07536174179011276,0.07036991070670377,-0.4757138544324165,0.1519332056055764,-0.13439199982895172,0.2945361863092135,0.08308316687642163,0.21888602801094575,0.2594702071708037,0.4218653520690163,1
92,-0.5070491692252121,0,-0.4532473056005503,1.0,-0.4757138544324165,-0.4320280071056603,-0.09173378783297138,-0.08601029221736073,0.08308316687642163,-0.0019195464674572058,-0.32415954259325447,-0.38397734118958754,1
93,1.0,1,-0.6841783778403178,1.0,-0.4757138544324165,-0.015910564846570906,-0.2462331204393497,-0.255896650333412,0.21965384659792866,0.12006258010137515,-0.5691983470317126,-0.7350639091447699,1
94,0.15499142134729998,0,0.6286570081533296,1.0,-0.4757138544324165,-0.17305132311016608,-0.17576734994334028,-0.255896650333412,0.17042686094978582,-0.04121107506148324,-0.5691983470317126,-1.0,1
95,0.15499142134729998,0,0.6286570081533296,1.0,-0.4757138544324165,-0.11042415805790494,0.09834358095622077,0.4043500649335929,-0.4678786269325359,0.327353392834463,0.13068528546689032,-0.06868389409556,1
96,-0.18172634097886933,1,0.3078764241179292,0.07036991070670377,-0.4757138544324165,0.06864501231024486,-0.33356547024524047,0.1553030180356698,-0.04470378367144295,0.21888602801094575,-0.5691983470317126,-0.7350639091447699,1
97,0.15499142134729998,1,0.6286570081533296,1.0,-0.4757138544324165,-0.11042415805790494,0.19480868558582498,-0.04261975470970958,-0.17501933979147666,-0.328453163066194,0.007145147841703563,-0.38397734118958754,1
98,-0.18172634097886933,0,1.0,0.07036991070670377,-0.4757138544324165,-0.32622074740030493,-0.13439199982895172,0.0540454761850786,-0.17501933979147666,0.27118717454306135,-0.14305139411931792,0.6515032960769558,1
99,-0.5070491692252121,1,0.3078764241179292,1.0,-0.4757138544324165,-0.17305132311016608,0.9179701459713555,0.2945361863092135,0.27178468750360824,0.4707593899017423,0.13068528546689032,0.2399149044675154,0
100,-0.5070491692252121,0,0.6286570081533296,-0.6278030713758485,-0.4757138544324165,-0.2843050684966068,0.7859331140250403,0.24919926030760067,-0.42707743998891573,-0.11713851909154939,-0.14305139411931792,0.6515032960769558,0
101,0.15499142134729998,1,-0.6841783778403178,-0.38279846627169467,-0.4757138544324165,-0.14393711164108414,0.1454429386089501,-0.48399330260997425,-0.04470378367144295,0.27118717454306135,-0.5691983470317126,-0.38397734118958754,1
102,0.15499142134729998,0,-0.4532473056005503,1.0,-0.4757138544324165,-0.14393711164108414,0.3928306347417324,0.5251330248043087,-0.38763003844866006,-0.0019195464674572058,-0.32415954259325447,0.6515032960769558,0
103,0.15499142134729998,1,0.07536174179011276,0.07036991070670377,-0.4757138544324165,0.040896132401543966,0.19480868558582498,-0.04261975470970958,-0.08709256543777212,0.03559387592513481,0.007145147841703563,0.4218653520690163,1
104,-0.5070491692252121,1,-0.17435999529441581,0.07036991070670377,-0.4757138544324165,-0.24511411648949522,0.051213678972977426,0.00271069412553403,0.32157743421584367,0.16883060651895299,-0.32415954259325447,0.07911834628681992,0
105,-0.18172634097886933,0,0.07536174179011276,1.0,-0.4757138544324165,-0.6301969787587061,0.1454429386089501,-0.5321089329839982,-0.21965384659792866,0.5903139396598506,-0.5691983470317126,-0.7350639091447699,1
106,-0.5070491692252121,1,-0.17435999529441581,1.0,-0.4757138544324165,0.33136151753634824,-0.09173378783297138,-0.5321089329839982,0.08308316687642163,-0.11713851909154939,-0.5691983470317126,-0.38397734118958754,1
107,-0.18172634097886933,1,-0.6841783778403178,1.0,-0.4757138544324165,0.06864501231024486,0.0010140717730678388,-0.3528015363838627,-0.21965384659792866,0.16883060651895299,0.13068528546689032,-0.06868389409556,1
108,-0.5070491692252121,1,0.3078764241179292,1.0,-0.4757138544324165,-0.11042415805790494,0.6496779100347289,0.10609274654524141,0.03791753743837244,0.21888602801094575,0.6189816469208427,0.6515032960769558,1
109,0.15499142134729998,1,-0.17435999529441581,1.0,-0.4757138544324165,-0.20666816061641763,0.1454429386089501,-0.4009625069224716,-0.2646924684501611,-0.15225034349778885,-0.32415954259325447,0.07911834628681992,1
110,0.15499142134729998,0,0.6286570081533296,1.0,-0.5986424573777398,-0.015910564846570906,0.09834358095622077,0.10609274654524141,-0.08709256543777212,-0.04121107506148324,0.007145147841703563,-0.22376575229800433,1
111,-0.5070491692252121,0,0.6286570081533296,1.0,-0.4757138544324165,0.12112420213436936,-0.33356547024524047,-0.21412216583489047,-0.17501933979147666,-0.18835513630223197,0.007145147841703563,0.2399149044675154,1
112,-0.5070491692252121,1,0.3078764241179292,1.0,-0.4757138544324165,-0.32622074740030493,0.09834358095622077,0.3462855070163905,-0.34988569317276497,-0.2255972243069427,-0.14305139411931792,-0.06868389409556,1
113,0.15499142134729998,1,0.07536174179011276,1.0,-0.4757138544324165,0.040896132401543966,0.19480868558582498,0.1553030180356698,0.03791753743837244,0.21888602801094575,0.007145147841703563,-0.06868389409556,1
114,-0.18172634097886933,0,-0.17435999529441581,1.0,-0.4757138544324165,-0.6673458696494214,0.5922118066055169,0.5251330248043087,-0.21965384659792866,-0.39979101479061074,0.6189816469208427,0.6515032960769558,0
115,-0.5070491692252121,1,0.07536174179011276,0.07036991070670377,-0.4757138544324165,0.0947258132256106,-0.17576734994334028,-0.21412216583489047,0.08308316687642163,0.327353392834463,-0.5691983470317126,-1.0,0
116,-0.18172634097886933,0,0.07536174179011276,0.07036991070670377,-0.4757138544324165,0.21515399307539446,-0.17576734994334028,0.10609274654524141,-0.5114941865164129,-0.11713851909154939,0.13068528546689032,-0.06868389409556,1
117,-0.5070491692252121,1,0.3078764241179292,1.0,-0.4757138544324165,0.5042956002190466,0.24595211259862002,0.5251330248043087,0.03791753743837244,-0.328453163066194,0.13068528546689032,0.2399149044675154,0
118,-0.18172634097886933,1,-0.17435999529441581,-1.0,-0.4757138544324165,0.5743638222753844,-0.5869795627884531,-0.7165915855131696,0.32157743421584367,0.07491426987957374,-0.14305139411931792,-0.7350639091447699,1
119,-0.18172634097886933,1,0.3078764241179292,1.0,-0.4757138544324165,-0.07502645329898244,0.19480868558582498,-0.255896650333412,0.08308316687642163,0.42198559041208195,-0.14305139411931792,-0.38397734118958754,1
120,-0.5070491692252121,1,0.6286570081533296,1.0,-0.4757138544324165,-0.2843050684966068,0.19480868558582498,-0.255896650333412,-0.3103978801279313,0.21888602801094575,0.007145147841703563,1.0,1
121,-0.18172634097886933,1,0.07536174179011276,1.0,-0.4757138544324165,0.47097854203366135,-0.37623589997342644,-0.4433782308915495,-0.5999607431098385,-0.2255972243069427,0.13068528546689032,0.07911834628681992,1
122,0.5656605562579015,0,0.6286570081533296,1.0,-0.4757138544324165,0.0947258132256106,0.051213678972977426,0.00271069412553403,-0.08709256543777212,-0.25947361128751056,-0.14305139411931792,-0.22376575229800433,1
123,-0.5070491692252121,1,0.3078764241179292,1.0,-0.4757138544324165,0.0947258132256106,-0.21231058697039948,-0.08601029221736073,-0.00499082081538871,0.03559387592513481,0.4101358842555688,0.07911834628681992,1
124,0.15499142134729998,0,-0.6841783778403178,1.0,-0.4757138544324165,-0.07502645329898244,0.5922118066055169,0.1553030180356698,0.12658037848260575,0.16883060651895299,-0.14305139411931792,-0.06868389409556,1
125,0.5656605562579015,0,0.3078764241179292,1.0,-0.4757138544324165,-0.11042415805790494,0.3928306347417324,0.20468169585169887,0.03791753743837244,0.327353392834463,0.13068528546689032,0.2399149044675154,1
126,0.15499142134729998,0,0.3078764241179292,1.0,-0.4757138544324165,-0.32622074740030493,0.19480868558582498,-0.30211447096124383,-0.13082069992725934,-0.0019195464674572058,-0.14305139411931792,-0.38397734118958754,1
127,0.15499142134729998,1,-0.5481191236754233,1.0,-0.4757138544324165,-0.07502645329898244,-0.2462331204393497,-0.21412216583489047,0.08308316687642163,0.27118717454306135,-0.5691983470317126,-1.0,1
128,-0.18172634097886933,0,1.0,1.0,-0.5986424573777398,0.040896132401543966,0.19480868558582498,0.10609274654524141,0.03791753743837244,0.07491426987957374,-0.14305139411931792,-0.5512035618130048,1
129,0.15499142134729998,1,0.6286570081533296,1.0,-0.4757138544324165,-0.20666816061641763,0.2939830723320291,-0.30211447096124383,0.27178468750360824,0.12006258010137515,0.007145147841703563,0.2399149044675154,1
130,0.15499142134729998,1,-0.6841783778403178,1.0,-0.4757138544324165,0.298635113656432,0.09834358095622077,-0.4009625069224716,0.12658037848260575,0.6735356602662541,-0.32415954259325447,-0.5512035618130048,1
131,0.15499142134729998,1,-0.6841783778403178,1.0,-0.18957492195456932,-0.4320280071056603,-0.04730400466717372,-0.3528015363838627,0.7108441385999147,0.16883060651895299,-0.5691983470317126,-1.0,1
